p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,label
0.0,0.0,-0.019150078296661377,-0.031182289123535156,-0.014068365097045898,-0.08176559209823608,0.03166776895523071,-0.12214148044586182,0.06807410717010498,-0.15095961093902588,-0.026085257530212402,-0.19028502702713013,-0.03898417949676514,-0.27577847242355347,-0.04237586259841919,-0.33124101161956787,-0.04559558629989624,-0.37899959087371826,0.011217474937438965,-0.19161224365234375,0.031711578369140625,-0.2810041308403015,0.053794801235198975,-0.33672893047332764,0.07058680057525635,-0.38117408752441406,0.038913071155548096,-0.16618025302886963,0.060892343521118164,-0.1763530969619751,0.054177939891815186,-0.12444883584976196,0.04531395435333252,-0.08857691287994385,0.05723774433135986,-0.12789320945739746,0.07650846242904663,-0.13492310047149658,0.06610727310180664,-0.09569168090820312,0.0524868369102478,-0.06489318609237671,2
0.0,0.0,-0.0260542631149292,-0.04147142171859741,-0.025332629680633545,-0.1071886420249939,0.01791059970855713,-0.15661954879760742,0.053106486797332764,-0.18968123197555542,-0.04532521963119507,-0.2191758155822754,-0.06565248966217041,-0.30721086263656616,-0.0750664472579956,-0.3646148443222046,-0.08096617460250854,-0.4137616753578186,-0.005252718925476074,-0.22057276964187622,0.008472442626953125,-0.3200641870498657,0.02324223518371582,-0.38212186098098755,0.03671640157699585,-0.4320492148399353,0.026812732219696045,-0.193556010723114,0.04717302322387695,-0.2228979468345642,0.04051351547241211,-0.17147505283355713,0.03409534692764282,-0.13464832305908203,0.05120331048965454,-0.15321046113967896,0.06723153591156006,-0.17311596870422363,0.05718255043029785,-0.1316395401954651,0.04751557111740112,-0.09915059804916382,2
0.0,0.0,-0.03089970350265503,-0.03642052412033081,-0.03287506103515625,-0.10671687126159668,0.018884122371673584,-0.15745043754577637,0.060814857482910156,-0.1947035789489746,-0.047117769718170166,-0.23217350244522095,-0.06884253025054932,-0.33010339736938477,-0.07884413003921509,-0.3928651809692383,-0.08423548936843872,-0.44873249530792236,-0.0017385482788085938,-0.23719990253448486,0.014194130897521973,-0.34184950590133667,0.03351271152496338,-0.41195112466812134,0.051429927349090576,-0.466611385345459,0.03325849771499634,-0.21154803037643433,0.054895997047424316,-0.24286335706710815,0.04897880554199219,-0.17651259899139404,0.04352867603302002,-0.12547779083251953,0.0608554482460022,-0.17166507244110107,0.0768195390701294,-0.1863178014755249,0.0683755874633789,-0.13259166479110718,0.059597790241241455,-0.08822274208068848,2
0.0,0.0,-0.037004828453063965,-0.03832179307937622,-0.04248368740081787,-0.11167627573013306,0.007660984992980957,-0.16532886028289795,0.047051191329956055,-0.20469295978546143,-0.058941543102264404,-0.23757195472717285,-0.08260917663574219,-0.33453965187072754,-0.09383386373519897,-0.3974817991256714,-0.10104328393936157,-0.4525197744369507,-0.012436389923095703,-0.24328619241714478,0.0022329092025756836,-0.35145342350006104,0.01945418119430542,-0.4204219579696655,0.03511625528335571,-0.4757581353187561,0.02449113130569458,-0.21640312671661377,0.04110300540924072,-0.2477399706840515,0.032610952854156494,-0.1854943037033081,0.0255889892578125,-0.14340966939926147,0.053251564502716064,-0.17492526769638062,0.06509155035018921,-0.1960824728012085,0.052888453006744385,-0.14669668674468994,0.04142802953720093,-0.11050915718078613,2
0.0,0.0,-0.04046475887298584,-0.039770424365997314,-0.04722905158996582,-0.119964599609375,0.006235182285308838,-0.17506080865859985,0.04761707782745361,-0.21352171897888184,-0.06571978330612183,-0.2544553279876709,-0.09235399961471558,-0.3568685054779053,-0.10531306266784668,-0.4239683151245117,-0.11382818222045898,-0.480834424495697,-0.015299022197723389,-0.2586572766304016,0.0008569955825805664,-0.3719918131828308,0.019244074821472168,-0.4472729563713074,0.03637993335723877,-0.5082635581493378,0.024213731288909912,-0.22896569967269897,0.040872037410736084,-0.2636460065841675,0.031125664710998535,-0.198344886302948,0.0231439471244812,-0.15402162075042725,0.055384814739227295,-0.18427050113677979,0.06725674867630005,-0.20503342151641846,0.051337361335754395,-0.1545540690422058,0.03524583578109741,-0.11574244499206543,2
0.0,0.0,-0.043873369693756104,-0.0386013388633728,-0.053930819034576416,-0.12162363529205322,0.0012540817260742188,-0.18269068002700806,0.045792222023010254,-0.226421058177948,-0.07404708862304688,-0.2650749087333679,-0.10326164960861206,-0.3744503855705261,-0.11522632837295532,-0.446388840675354,-0.12176120281219482,-0.5085033178329468,-0.020522713661193848,-0.27373379468917847,-0.000822603702545166,-0.3973757028579712,0.021505355834960938,-0.476725697517395,0.04241204261779785,-0.5410464704036713,0.022801756858825684,-0.24465179443359375,0.044802069664001465,-0.28733569383621216,0.03519845008850098,-0.20720148086547852,0.02603733539581299,-0.15436983108520508,0.05803030729293823,-0.19803130626678467,0.07173377275466919,-0.21790581941604614,0.05521935224533081,-0.1559506058692932,0.037284135818481445,-0.11189603805541992,2
0.0,0.0,-0.047090768814086914,-0.041599154472351074,-0.061139822006225586,-0.1307227611541748,0.00043839216232299805,-0.1966933012008667,0.05350559949874878,-0.24213480949401855,-0.0797927975654602,-0.28510332107543945,-0.11347484588623047,-0.4029619097709656,-0.12824589014053345,-0.4807283580303192,-0.1375463604927063,-0.5486960411071777,-0.021502375602722168,-0.2945249676704407,-0.0017673373222351074,-0.42821013927459717,0.021693110466003418,-0.5160282254219055,0.043004393577575684,-0.5883689820766449,0.025514304637908936,-0.26132333278656006,0.04745608568191528,-0.3016684055328369,0.03795725107192993,-0.2168141007423401,0.0295255184173584,-0.1604558229446411,0.06344133615493774,-0.20771777629852295,0.0780898928642273,-0.23105961084365845,0.05836766958236694,-0.16862744092941284,0.03668975830078125,-0.12107467651367188,2
0.0,0.0,-0.052836716175079346,-0.041824162006378174,-0.06807875633239746,-0.14085382223129272,-0.01169288158416748,-0.21625590324401855,0.036640942096710205,-0.26927727460861206,-0.09351003170013428,-0.30488044023513794,-0.12609481811523438,-0.42757129669189453,-0.14221757650375366,-0.5093454718589783,-0.15457677841186523,-0.5796855092048645,-0.031311094760894775,-0.31623053550720215,-0.010999500751495361,-0.4620203375816345,0.011341869831085205,-0.5563760697841644,0.029784202575683594,-0.6335887908935547,0.019748568534851074,-0.28460365533828735,0.04339021444320679,-0.32836848497390747,0.033403635025024414,-0.25066107511520386,0.02379739284515381,-0.19790595769882202,0.06037294864654541,-0.23318499326705933,0.0737505555152893,-0.24996834993362427,0.058351218700408936,-0.18161261081695557,0.04248547554016113,-0.13174903392791748,2
0.0,0.0,-0.060794174671173096,-0.038167595863342285,-0.07376474142074585,-0.15090548992156982,0.00244748592376709,-0.22848570346832275,0.06951463222503662,-0.28125786781311035,-0.09151804447174072,-0.33360832929611206,-0.131156325340271,-0.4833056926727295,-0.1471969485282898,-0.583677351474762,-0.15679019689559937,-0.6712356209754944,-0.015714287757873535,-0.3479772210121155,0.008546531200408936,-0.5141185522079468,0.03976255655288696,-0.6227697134017944,0.06485527753829956,-0.718010425567627,0.04249829053878784,-0.3148251175880432,0.07761740684509277,-0.3785198926925659,0.0686752200126648,-0.28746068477630615,0.056325554847717285,-0.21696394681930542,0.09123891592025757,-0.2563403844833374,0.11584711074829102,-0.2559995651245117,0.09148573875427246,-0.16926681995391846,0.06123363971710205,-0.1012275218963623,2
0.0,0.0,-0.06336337327957153,-0.009945690631866455,-0.08956819772720337,-0.07267814874649048,-0.016981065273284912,-0.13027936220169067,0.04875969886779785,-0.1804460883140564,-0.10795724391937256,-0.29799771308898926,-0.14914989471435547,-0.45802611112594604,-0.1667541265487671,-0.5720698237419128,-0.17826861143112183,-0.6727919578552246,-0.023885607719421387,-0.3135128617286682,0.011407673358917236,-0.487907350063324,0.04845172166824341,-0.6018791794776917,0.07573539018630981,-0.7092864811420441,0.041515469551086426,-0.27772390842437744,0.08202975988388062,-0.3249310851097107,0.06937980651855469,-0.22617453336715698,0.05062669515609741,-0.1642877459526062,0.09526163339614868,-0.21620070934295654,0.12733083963394165,-0.23370397090911865,0.10963958501815796,-0.17305821180343628,0.08197206258773804,-0.13486617803573608,2
0.0,0.0,-0.06946015357971191,-0.03158468008041382,-0.0909234881401062,-0.1375797986984253,-0.01031351089477539,-0.2167598009109497,0.07511001825332642,-0.2757919430732727,-0.1181536316871643,-0.36320269107818604,-0.16160690784454346,-0.5334194600582123,-0.18156874179840088,-0.6520363986492157,-0.19150054454803467,-0.7522966861724854,-0.02609872817993164,-0.37351512908935547,0.004866242408752441,-0.5665431320667267,0.04024845361709595,-0.6968823671340942,0.06927430629730225,-0.8097787201404572,0.04519253969192505,-0.32733702659606934,0.0764351487159729,-0.39610832929611206,0.07063436508178711,-0.29919975996017456,0.06354165077209473,-0.23015880584716797,0.10046666860580444,-0.2572564482688904,0.11767923831939697,-0.23841774463653564,0.0915178656578064,-0.13157224655151367,0.06198638677597046,-0.05479854345321655,2
0.0,0.0,-0.0880623459815979,-0.03290235996246338,-0.12917733192443848,-0.14731597900390625,-0.0477413535118103,-0.22040945291519165,0.04505544900894165,-0.24943828582763672,-0.10131287574768066,-0.35973602533340454,-0.14518624544143677,-0.5383172035217285,-0.16305291652679443,-0.6578146815299988,-0.1745932698249817,-0.7604974210262299,-0.008543193340301514,-0.36055225133895874,0.031961917877197266,-0.5544418096542358,0.06404799222946167,-0.6811301112174988,0.09592491388320923,-0.8062652349472046,0.05820435285568237,-0.3057260513305664,0.06776750087738037,-0.3640909194946289,0.026411473751068115,-0.2610762119293213,0.0076007843017578125,-0.20444005727767944,0.11072254180908203,-0.22561436891555786,0.09145522117614746,-0.24597233533859253,0.046425700187683105,-0.18218517303466797,0.01745593547821045,-0.14244788885116577,2
0.0,0.0,-0.07748961448669434,-0.07632899284362793,-0.13396549224853516,-0.1684023141860962,-0.1473013162612915,-0.2035074234008789,-0.09827601909637451,-0.18927395343780518,-0.03518956899642944,-0.3354299068450928,-0.04811525344848633,-0.5064101815223694,-0.06258517503738403,-0.6181282997131348,-0.06541895866394043,-0.7128776907920837,0.03563028573989868,-0.3098806142807007,0.04626268148422241,-0.4826124906539917,0.049807071685791016,-0.6117600202560425,0.05779379606246948,-0.7249565124511719,0.08820962905883789,-0.23496967554092407,-0.00971144437789917,-0.2391403317451477,-0.04963475465774536,-0.15799903869628906,-0.05669325590133667,-0.13181006908416748,0.10988694429397583,-0.13544869422912598,-0.00902092456817627,-0.1286470890045166,-0.07188481092453003,-0.07531440258026123,-0.10175210237503052,-0.0433841347694397,2
0.0,0.0,0.05277836322784424,-0.12090098857879639,0.0409698486328125,-0.2568836212158203,-0.013838469982147217,-0.3387298583984375,-0.07891488075256348,-0.37358975410461426,0.04848146438598633,-0.3035096526145935,0.0601043701171875,-0.5055155456066132,0.06057441234588623,-0.6238387525081635,0.05725163221359253,-0.7227596342563629,-0.01007932424545288,-0.2569444179534912,-0.08942139148712158,-0.4688676595687866,-0.1461290717124939,-0.5890897214412689,-0.1963440179824829,-0.6847782731056213,-0.07239943742752075,-0.20377516746520996,-0.12645721435546875,-0.39162498712539673,-0.10354006290435791,-0.3427213430404663,-0.08564794063568115,-0.28153008222579956,-0.12423574924468994,-0.15703916549682617,-0.15016478300094604,-0.3125321865081787,-0.13013726472854614,-0.27353817224502563,-0.11422926187515259,-0.2207186222076416,2
0.0,0.0,0.05096560716629028,-0.10655331611633301,0.03954070806503296,-0.23401331901550293,-0.0136299729347229,-0.30505824089050293,-0.06734377145767212,-0.32592660188674927,0.03903841972351074,-0.2850548028945923,0.04554980993270874,-0.4550705552101135,0.04701030254364014,-0.5535097718238831,0.047097086906433105,-0.631107747554779,-0.019110023975372314,-0.26006078720092773,-0.08195936679840088,-0.4286479353904724,-0.12352371215820312,-0.5323712825775146,-0.16072604060173035,-0.6165012121200562,-0.07269817590713501,-0.21925753355026245,-0.10143277049064636,-0.34503400325775146,-0.07755070924758911,-0.30686235427856445,-0.06689280271530151,-0.26322197914123535,-0.11396574974060059,-0.17419403791427612,-0.11989402770996094,-0.28355300426483154,-0.09913206100463867,-0.25412410497665405,-0.090791255235672,-0.21735399961471558,2
0.0,0.0,0.04112023115158081,-0.10878747701644897,0.030894815921783447,-0.22157752513885498,-0.011211693286895752,-0.2858368754386902,-0.0571630597114563,-0.30945074558258057,0.031260788440704346,-0.26792681217193604,0.02944260835647583,-0.4165647029876709,0.025685012340545654,-0.5010912418365479,0.022118687629699707,-0.5670066177845001,-0.01638573408126831,-0.24480968713760376,-0.07352977991104126,-0.39477449655532837,-0.1133122444152832,-0.4851629436016083,-0.14673948287963867,-0.5540741086006165,-0.06339848041534424,-0.20535516738891602,-0.09858113527297974,-0.3146682381629944,-0.08209466934204102,-0.28247666358947754,-0.07126903533935547,-0.2424134612083435,-0.10177040100097656,-0.16096258163452148,-0.11669343709945679,-0.2523408532142639,-0.10035046935081482,-0.22812819480895996,-0.09000423550605774,-0.19575810432434082,2
0.0,0.0,0.033832550048828125,-0.09887540340423584,0.02387368679046631,-0.1983385682106018,-0.010474801063537598,-0.2537851333618164,-0.048033952713012695,-0.27815723419189453,0.024602115154266357,-0.24371415376663208,0.025023579597473145,-0.37734150886535645,0.02192676067352295,-0.4556576609611511,0.01800781488418579,-0.5163238644599915,-0.0181390643119812,-0.22439336776733398,-0.06920510530471802,-0.36337268352508545,-0.10372564196586609,-0.4461902379989624,-0.13284024596214294,-0.5089896023273468,-0.06035810708999634,-0.19109046459197998,-0.09403389692306519,-0.288585901260376,-0.0804605484008789,-0.258716344833374,-0.07052135467529297,-0.22313028573989868,-0.09543430805206299,-0.15121805667877197,-0.11077818274497986,-0.23285061120986938,-0.09735536575317383,-0.21015262603759766,-0.08749687671661377,-0.18011707067489624,2
0.0,0.0,0.030519604682922363,-0.09770077466964722,0.01809448003768921,-0.19174295663833618,-0.018926680088043213,-0.23597395420074463,-0.05749237537384033,-0.2492009401321411,0.024821221828460693,-0.23491251468658447,0.0236966609954834,-0.35994380712509155,0.021660983562469482,-0.4335145354270935,0.01979118585586548,-0.4909419119358063,-0.015313804149627686,-0.21485495567321777,-0.06433075666427612,-0.349618136882782,-0.09599384665489197,-0.4274762272834778,-0.12224778532981873,-0.4874356687068939,-0.05511754751205444,-0.18274962902069092,-0.08792820572853088,-0.27995139360427856,-0.07630571722984314,-0.250668466091156,-0.06717425584793091,-0.21676945686340332,-0.08871254324913025,-0.14508312940597534,-0.10405898094177246,-0.22775322198867798,-0.09134697914123535,-0.20638549327850342,-0.08163720369338989,-0.17714065313339233,2
0.0,0.0,0.03229111433029175,-0.08940041065216064,0.022904157638549805,-0.17967671155929565,-0.010361075401306152,-0.22461819648742676,-0.04745638370513916,-0.23990720510482788,0.024998903274536133,-0.2180299162864685,0.028679847717285156,-0.3365362882614136,0.030193686485290527,-0.40431249141693115,0.032020509243011475,-0.4570429027080536,-0.013210535049438477,-0.19909441471099854,-0.05322211980819702,-0.3248239755630493,-0.07770407199859619,-0.3998607397079468,-0.0985369086265564,-0.45839154720306396,-0.05022364854812622,-0.17079168558120728,-0.0739666223526001,-0.26990628242492676,-0.06289613246917725,-0.24413937330245972,-0.05605125427246094,-0.21152007579803467,-0.08064964413642883,-0.1394006609916687,-0.09274062514305115,-0.21999555826187134,-0.08087387681007385,-0.20182842016220093,-0.0728006660938263,-0.1750583052635193,2
0.0,0.0,0.03013908863067627,-0.08705687522888184,0.022613823413848877,-0.17016059160232544,-0.008267104625701904,-0.21315628290176392,-0.041515350341796875,-0.22910845279693604,0.022790849208831787,-0.20896565914154053,0.023003101348876953,-0.3180508017539978,0.024831414222717285,-0.37994974851608276,0.028083860874176025,-0.427794873714447,-0.013796985149383545,-0.19006109237670898,-0.051180899143218994,-0.30780118703842163,-0.07255449891090393,-0.3750683665275574,-0.09096193313598633,-0.42475417256355286,-0.04824012517929077,-0.1632755994796753,-0.07322362065315247,-0.26083797216415405,-0.060720980167388916,-0.24368137121200562,-0.0524066686630249,-0.21624475717544556,-0.07550236582756042,-0.13226473331451416,-0.08764970302581787,-0.21206414699554443,-0.0760171115398407,-0.19765394926071167,-0.06767860054969788,-0.17206162214279175,2
0.0,0.0,0.02903085947036743,-0.08627599477767944,0.020225167274475098,-0.1662636399269104,-0.013441622257232666,-0.20761817693710327,-0.049082159996032715,-0.2223171591758728,0.025210797786712646,-0.2031133770942688,0.02697998285293579,-0.30729252099990845,0.02947068214416504,-0.3663761019706726,0.03224301338195801,-0.41352102160453796,-0.009878456592559814,-0.18366217613220215,-0.046608567237854004,-0.2998502850532532,-0.06602159142494202,-0.36447054147720337,-0.08336281776428223,-0.4127863049507141,-0.04381841421127319,-0.1581103801727295,-0.07099747657775879,-0.25782227516174316,-0.05992850661277771,-0.23814243078231812,-0.051372408866882324,-0.2082277536392212,-0.07049056887626648,-0.13174796104431152,-0.08219492435455322,-0.2087949514389038,-0.07095128297805786,-0.19523990154266357,-0.062445253133773804,-0.1718219518661499,2
0.0,0.0,0.029883265495300293,-0.08116108179092407,0.02621060609817505,-0.1548471450805664,-0.001161038875579834,-0.19505810737609863,-0.030738353729248047,-0.21437311172485352,0.031813085079193115,-0.1925482153892517,0.03664118051528931,-0.29581695795059204,0.03806406259536743,-0.3549020290374756,0.03940105438232422,-0.40083640813827515,-0.0015042424201965332,-0.1771610975265503,-0.03387343883514404,-0.2945172190666199,-0.05277514457702637,-0.3540797829627991,-0.070107102394104,-0.39791297912597656,-0.034987568855285645,-0.15644222497940063,-0.05996274948120117,-0.2541426420211792,-0.05014568567276001,-0.23181778192520142,-0.04302710294723511,-0.20261603593826294,-0.0615900456905365,-0.13255459070205688,-0.07152420282363892,-0.20896852016448975,-0.061522483825683594,-0.19184863567352295,-0.053991883993148804,-0.165926992893219,2
0.0,0.0,0.027024149894714355,-0.07818210124969482,0.021712541580200195,-0.15128755569458008,-0.005685031414031982,-0.1878725290298462,-0.034731388092041016,-0.20438224077224731,0.02541041374206543,-0.18593138456344604,0.0293806791305542,-0.28462737798690796,0.030752480030059814,-0.341541051864624,0.03194713592529297,-0.3856239318847656,-0.008158445358276367,-0.16881024837493896,-0.040476858615875244,-0.2773805856704712,-0.05803799629211426,-0.33593112230300903,-0.07337036728858948,-0.38028156757354736,-0.041360288858413696,-0.14761865139007568,-0.062471359968185425,-0.24025839567184448,-0.052339792251586914,-0.22080981731414795,-0.04579761624336243,-0.19407367706298828,-0.06778129935264587,-0.12493085861206055,-0.07536298036575317,-0.1966472864151001,-0.06617015600204468,-0.18202877044677734,-0.059401631355285645,-0.15947473049163818,2
0.0,0.0,0.024523556232452393,-0.07558351755142212,0.01883375644683838,-0.1464167833328247,-0.004288375377655029,-0.18389606475830078,-0.02882707118988037,-0.20370018482208252,0.02369225025177002,-0.17304396629333496,0.026891052722930908,-0.26856571435928345,0.028707146644592285,-0.32337111234664917,0.03056788444519043,-0.3668022155761719,-0.00896763801574707,-0.15618425607681274,-0.039952486753463745,-0.2615818977355957,-0.05793517827987671,-0.32066667079925537,-0.07302349805831909,-0.36495351791381836,-0.04149875044822693,-0.1354103684425354,-0.06134873628616333,-0.22740870714187622,-0.05130481719970703,-0.21047192811965942,-0.0439532995223999,-0.18434208631515503,-0.06819432973861694,-0.11224907636642456,-0.07565245032310486,-0.18979412317276,-0.06606113910675049,-0.17537140846252441,-0.0584200918674469,-0.15062475204467773,2
0.0,0.0,0.023500561714172363,-0.07110565900802612,0.016182303428649902,-0.1410524845123291,-0.008623242378234863,-0.17543768882751465,-0.034749627113342285,-0.19133150577545166,0.021916568279266357,-0.16557693481445312,0.0266609787940979,-0.2597355246543884,0.029229283332824707,-0.3132978677749634,0.030919253826141357,-0.3552064895629883,-0.009795188903808594,-0.14901065826416016,-0.040642499923706055,-0.25149381160736084,-0.055941641330718994,-0.3070281744003296,-0.06901830434799194,-0.3493594527244568,-0.04109954833984375,-0.12834477424621582,-0.06149527430534363,-0.2198476791381836,-0.05002525448799133,-0.20165950059890747,-0.04194095730781555,-0.1756502389907837,-0.06639489531517029,-0.10595262050628662,-0.07293307781219482,-0.18232089281082153,-0.06221333146095276,-0.16802406311035156,-0.05467045307159424,-0.14360755681991577,2
0.0,0.0,0.022262930870056152,-0.07042962312698364,0.016949057579040527,-0.13763028383255005,-0.007027983665466309,-0.1696208119392395,-0.034364402294158936,-0.18475383520126343,0.02487790584564209,-0.1622399091720581,0.03381305932998657,-0.24985551834106445,0.038587212562561035,-0.2994476556777954,0.043372929096221924,-0.3397575616836548,-0.004725456237792969,-0.14442718029022217,-0.031947553157806396,-0.24095141887664795,-0.04541122913360596,-0.2933357357978821,-0.055863261222839355,-0.33490848541259766,-0.034190595149993896,-0.12268054485321045,-0.05663347244262695,-0.2132849097251892,-0.04718512296676636,-0.1947392225265503,-0.03912001848220825,-0.1691686511039734,-0.05806618928909302,-0.09961307048797607,-0.06948906183242798,-0.1746673583984375,-0.05998551845550537,-0.1618170142173767,-0.051893413066864014,-0.13816547393798828,2
0.0,0.0,0.020409584045410156,-0.0567055344581604,0.011264324188232422,-0.12547671794891357,-0.02627009153366089,-0.16585922241210938,-0.05685395002365112,-0.18958622217178345,0.04333329200744629,-0.13898134231567383,0.05235189199447632,-0.22315937280654907,0.05802053213119507,-0.27309393882751465,0.06455796957015991,-0.3148292899131775,0.020305156707763672,-0.11816579103469849,-0.0051361918449401855,-0.21799492835998535,-0.01932293176651001,-0.27543431520462036,-0.028065264225006104,-0.32314014434814453,-0.007195830345153809,-0.09921365976333618,-0.03951728343963623,-0.1915263533592224,-0.040526747703552246,-0.17285043001174927,-0.034261226654052734,-0.1480582356452942,-0.03465628623962402,-0.08504462242126465,-0.05648869276046753,-0.158136248588562,-0.053703367710113525,-0.14682215452194214,-0.0451890230178833,-0.12694799900054932,2
0.0,0.0,0.022297203540802002,-0.06405037641525269,0.016788780689239502,-0.13179820775985718,-0.016344130039215088,-0.17048734426498413,-0.047533631324768066,-0.18808209896087646,0.03965282440185547,-0.15326106548309326,0.04580873250961304,-0.2385614514350891,0.05108362436294556,-0.28950393199920654,0.057640790939331055,-0.33111828565597534,0.017167389392852783,-0.13251882791519165,-0.01234978437423706,-0.2307475209236145,-0.031356751918792725,-0.2884806990623474,-0.04206240177154541,-0.33454465866088867,-0.010716855525970459,-0.11297792196273804,-0.04697650671005249,-0.20356690883636475,-0.05269807577133179,-0.18575948476791382,-0.04772782325744629,-0.15972954034805298,-0.038733839988708496,-0.09726899862289429,-0.06490302085876465,-0.1690027117729187,-0.06365793943405151,-0.15722888708114624,-0.05517154932022095,-0.13560861349105835,2
0.0,0.0,0.01582735776901245,-0.07616937160491943,-0.004252254962921143,-0.15897619724273682,-0.050582945346832275,-0.20601946115493774,-0.0874832272529602,-0.23363721370697021,0.03096640110015869,-0.18552350997924805,0.0334244966506958,-0.28921300172805786,0.03557693958282471,-0.348768413066864,0.038809776306152344,-0.39734065532684326,0.004481852054595947,-0.16186362504959106,-0.03565758466720581,-0.2754729390144348,-0.061032116413116455,-0.3360990285873413,-0.07703173160552979,-0.385530948638916,-0.025683343410491943,-0.1376485824584961,-0.0687481164932251,-0.23368841409683228,-0.06908828020095825,-0.21233659982681274,-0.05949223041534424,-0.18446820974349976,-0.0559425950050354,-0.11653727293014526,-0.08326965570449829,-0.19686686992645264,-0.07951736450195312,-0.17949128150939941,-0.06919461488723755,-0.1533794403076172,2
0.0,0.0,0.020594000816345215,-0.0812940001487732,0.009163975715637207,-0.16322040557861328,-0.03445667028427124,-0.20401674509048462,-0.07739204168319702,-0.22050130367279053,0.023019492626190186,-0.21352356672286987,0.01815122365951538,-0.3326033055782318,0.015079498291015625,-0.40506744384765625,0.012697339057922363,-0.4634873569011688,-0.007401764392852783,-0.1839999556541443,-0.05660134553909302,-0.31929004192352295,-0.0878952145576477,-0.3962002694606781,-0.10987383127212524,-0.4571208655834198,-0.04176831245422363,-0.14948499202728271,-0.09730535745620728,-0.25121009349823,-0.09851294755935669,-0.22117352485656738,-0.0870179533958435,-0.19102472066879272,-0.07452523708343506,-0.11467581987380981,-0.11415833234786987,-0.20097804069519043,-0.11047327518463135,-0.1810154914855957,-0.09740340709686279,-0.15506023168563843,2
0.0,0.0,0.021090924739837646,-0.08608996868133545,0.016882896423339844,-0.170617938041687,-0.01637721061706543,-0.2172037959098816,-0.05391037464141846,-0.235443115234375,0.03228181600570679,-0.2151530385017395,0.03194659948348999,-0.32472771406173706,0.03691411018371582,-0.39067304134368896,0.04234969615936279,-0.44435441493988037,0.0033986568450927734,-0.1933351755142212,-0.050255417823791504,-0.3127514719963074,-0.08154743909835815,-0.3781260848045349,-0.10398340225219727,-0.4312179684638977,-0.03384798765182495,-0.1656375527381897,-0.08608651161193848,-0.2692805528640747,-0.0827450156211853,-0.24261319637298584,-0.07148641347885132,-0.21117788553237915,-0.07105153799057007,-0.13741475343704224,-0.09946805238723755,-0.22215330600738525,-0.09237629175186157,-0.2058078646659851,-0.08060574531555176,-0.1820676326751709,2
0.0,0.0,0.0244407057762146,-0.09060120582580566,0.024869918823242188,-0.17694324254989624,-0.006453335285186768,-0.23155760765075684,-0.043517231941223145,-0.2568209171295166,0.03803849220275879,-0.23262852430343628,0.04145783185958862,-0.35195374488830566,0.048138558864593506,-0.42431771755218506,0.05556601285934448,-0.48107269406318665,0.011565744876861572,-0.2103251814842224,-0.04512244462966919,-0.3419620394706726,-0.07805401086807251,-0.4129810929298401,-0.09935468435287476,-0.46685510873794556,-0.02299267053604126,-0.18116897344589233,-0.08996623754501343,-0.27952343225479126,-0.10087758302688599,-0.2530040740966797,-0.09419429302215576,-0.22159343957901,-0.059373438358306885,-0.15080559253692627,-0.10755592584609985,-0.22663801908493042,-0.10898357629776001,-0.20562446117401123,-0.09654790163040161,-0.17967188358306885,2
0.0,0.0,0.03167295455932617,-0.10437697172164917,0.02942824363708496,-0.20665055513381958,-0.01063305139541626,-0.267699658870697,-0.05748248100280762,-0.2924712896347046,0.046085476875305176,-0.26744014024734497,0.05245274305343628,-0.4078313708305359,0.058860838413238525,-0.493538498878479,0.06496995687484741,-0.5619452893733978,0.012094378471374512,-0.23745310306549072,-0.05298048257827759,-0.3911711871623993,-0.0919458270072937,-0.4769570529460907,-0.11860620975494385,-0.5452270805835724,-0.03006744384765625,-0.20172035694122314,-0.10574233531951904,-0.32277631759643555,-0.11692142486572266,-0.29094117879867554,-0.10885465145111084,-0.25214916467666626,-0.072945237159729,-0.16580730676651,-0.12444806098937988,-0.2623090147972107,-0.1249435544013977,-0.23745667934417725,-0.10973936319351196,-0.2044948935508728,2
0.0,0.0,0.03510558605194092,-0.10322064161300659,0.03543746471405029,-0.2145611047744751,-0.007421314716339111,-0.2824580669403076,-0.05897444486618042,-0.31268250942230225,0.05287653207778931,-0.2757681608200073,0.06147658824920654,-0.4328828752040863,0.06901472806930542,-0.529775857925415,0.07397884130477905,-0.6105082333087921,0.015211701393127441,-0.23460930585861206,-0.05872124433517456,-0.406562864780426,-0.10580813884735107,-0.5049662590026855,-0.13936662673950195,-0.5821554660797119,-0.03519737720489502,-0.18973630666732788,-0.11736047267913818,-0.33380627632141113,-0.11686646938323975,-0.29294800758361816,-0.09938424825668335,-0.24730825424194336,-0.0843927264213562,-0.14827406406402588,-0.13569259643554688,-0.2708919644355774,-0.12860900163650513,-0.23927074670791626,-0.10947161912918091,-0.19821417331695557,2
